source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,mistral-small3.1:24b,no_evidence,multi_hop,8000,front,low,unknown,23,0.0,0.04189723320158102,0.0,0.04057971014492753,0.0,0.04189723320158102,0.0,0.0,0.0,0.0
2wikimultihopqa,mistral-small3.1:24b,no_evidence,multi_hop,8000,middle,low,unknown,27,0.037037037037037035,0.0945326278659612,0.037037037037037035,0.09320987654320988,0.037037037037037035,0.0945326278659612,0.0,0.0,0.0,0.0
2wikimultihopqa,mistral-small3.1:24b,no_evidence,multi_hop,8000,scattered,low,unknown,20,0.05,0.18151515151515152,0.05,0.17166666666666666,0.05,0.18151515151515152,0.0,0.0,0.0,0.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,end,low,unknown,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,end,medium,unknown,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,front,low,unknown,6,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,front,medium,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,middle,low,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,middle,medium,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,0.8333333333333333,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,scattered,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,16000,scattered,medium,unknown,14,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.7321428571428571,0.8435374149659863,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,end,low,unknown,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,end,medium,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,0.8333333333333333,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,front,low,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0
